feature_id|feature_name|feature_class|state_name|state_numeric|county_name|county_numeric|map_name|date_created|date_edited|bgn_type|bgn_authority|bgn_date|prim_lat_dms|prim_long_dms|prim_lat_dec|prim_long_dec|source_lat_dms|source_long_dms|source_lat_dec|source_long_dec
194778|Trinchera Creek|Stream|Colorado|08|Las Animas|071|Purgatoire Canyon|10/13/1978|||||371331N|1040047W|37.2252964|-104.0130226|365523N|1040239W|36.9230795|-104.0441385
194837|Sawmill Canyon|Valley|Colorado|08|Las Animas|071|Valdez|10/13/1978|11/16/2018||||370302N|1043944W|37.0506028|-104.6623505|365936N|1043938W|36.9933804|-104.6604285
194838|Colorow Canyon|Valley|Colorado|08|Las Animas|071|Starkville|10/13/1978|02/14/2018||||370507N|1043705W|37.0853837|-104.6180635|365845N|1043859W|36.9792775|-104.6496776
194841|Joe Baker Canyon|Valley|Colorado|08|Las Animas|071|Valdez|10/13/1978|02/14/2018||||370004N|1044205W|37.0010313|-104.7013501|365912N|1043945W|36.9866676|-104.6625795
194846|Gallinas Creek|Stream|Colorado|08|Las Animas|071|Starkville|10/13/1978|11/17/2010||||370307N|1043125W|37.0519662|-104.5235988|365923N|1043521W|36.989802|-104.589264
194848|Saruche Canyon|Valley|Colorado|08|Las Animas|071|Starkville|10/13/1978|02/01/2018||||370534N|1043649W|37.0926981|-104.6136953|365937N|1043553W|36.9936753|-104.5981906
194878|Segerstrom Creek|Stream|New Mexico|35|Colfax|007|Raton|10/13/1978|11/17/2010||||365925N|1042245W|36.9903012|-104.3791512|370152N|1042540W|37.03098|-104.42773
194914|Chicorica Creek|Stream|New Mexico|35|Colfax|007|Eagle Tail Mountain|11/13/1980|04/15/2011|Official|Board Decision|01/07/1914|364357N|1042612W|36.7325277|-104.4366536|370227N|1042022W|37.0408554|-104.3394271
194946|Rito Seco|Stream|Colorado|08|Las Animas|071|Abeyta|10/13/1978|||||370449N|1041057W|37.080299|-104.1824763|365609N|1041125W|36.9358573|-104.1902559
194955|Rito Azul|Stream|Colorado|08|Las Animas|071|Trinchera|10/13/1978|05/01/2015||||370140N|1040418W|37.0278004|-104.0716387|365750N|1040947W|36.9640136|-104.1629851
194959|Chaney Arroyo|Stream|Colorado|08|Las Animas|071|Trinchera|10/13/1978|||||370511N|1040200W|37.0864103|-104.0333029|365631N|1035949W|36.941968|-103.996914
194965|Salazar Arroyo|Stream|Colorado|08|Las Animas|071|Trinchera|10/13/1978|11/17/2010||||370335N|1040247W|37.059715|-104.046364|365542N|1040109W|36.928213|-104.01907
194966|Rock Canyon|Valley|Colorado|08|Las Animas|071|Valdez|10/13/1978|02/14/2018||||370003N|1043747W|37.00083|-104.629761|365848N|1043753W|36.9801184|-104.6314656
194967|McWilliams Canyon|Valley|Colorado|08|Las Animas|071|McWilliams Canyon|10/13/1978|02/14/2018||||365949N|1044208W|36.9969349|-104.7022345|365818N|1044016W|36.9716169|-104.6711895
194968|Coal Canyon|Stream|New Mexico|35|Colfax|007|Raton|10/13/1978|11/17/2010||||365536N|1042926W|36.92662|-104.49069|365950N|1043222W|36.99724|-104.53942
194969|Bear Canyon|Valley|Colorado|08|Las Animas|071|Valdez|10/13/1978|02/14/2018||||370003N|1043747W|37.0007122|-104.6296152|365910N|1043626W|36.9860579|-104.6072403
194970|Drive Out Canyon|Valley|Colorado|08|Las Animas|071|McWilliams Canyon|10/13/1978|02/21/2018||||365943N|1043755W|36.9953619|-104.6320642|365859N|1043824W|36.9829308|-104.6400579
194971|Blind Canyon|Valley|Colorado|08|Las Animas|071|Tin Pan Canyon|10/13/1978|02/14/2018||||365953N|1043727W|36.9980054|-104.6241064|365904N|1043710W|36.9844889|-104.6193921
194972|Negro Canyon|Valley|New Mexico|35|Colfax|007|Tin Pan Canyon|10/13/1978|02/14/2018||||365836N|1043329W|36.9765353|-104.5581008|365932N|1043319W|36.9922413|-104.5554149
194973|Big Canyon|Valley|New Mexico|35|Colfax|007|Tin Pan Canyon|10/13/1978|02/14/2018||||365821N|1043254W|36.9725975|-104.5483402|365919N|1043255W|36.9885358|-104.5487227
194974|Rex Canyon|Valley|New Mexico|35|Colfax|007|Tin Pan Canyon|10/13/1978|02/14/2018||||365917N|1043105W|36.987968|-104.5181886|365954N|1043114W|36.9983587|-104.520657
194977|Bear Canyon|Stream|New Mexico|35|Colfax|007|Dale Mountain|11/13/1980|||||365845N|1041423W|36.9791903|-104.2397024|370018N|1041628W|37.0050232|-104.2744257
194978|Williams Canyon|Valley|New Mexico|35|Colfax|007|Caliente Canyon North|10/13/1978|02/14/2018||||365836N|1044753W|36.9767446|-104.7979991|365951N|1044812W|36.9975921|-104.803294
194979|Granite Canyon|Valley|New Mexico|35|Colfax|007|Caliente Canyon North|10/13/1978|02/14/2018||||365839N|1044538W|36.9774109|-104.7604916|365943N|1044717W|36.9952017|-104.7879342
194980|Fence Canyon|Valley|New Mexico|35|Colfax|007|McWilliams Canyon|11/13/1980|02/14/2018||||365849N|1044457W|36.980271|-104.7491059|370003N|1044638W|37.0008553|-104.7770905
196186|Trementina Creek|Stream|Colorado|08|Las Animas|071|Painted Canyon|10/13/1978||Official|Board Decision|01/01/1975|371511N|1035858W|37.2530738|-103.9827432|365914N|1035620W|36.9872454|-103.9388554
196278|Long Canyon|Valley|New Mexico|35|Union|059|Cobert Mesa South|10/13/1978|02/27/2018||||365612N|1033440W|36.9367372|-103.577695|365732N|1035145W|36.9589757|-103.8626281
196294|Cow Canyon|Valley|New Mexico|35|Union|059|Cross L Ranch|10/13/1978|02/27/2018|Official|Board Decision|01/01/1974|365851N|1033819W|36.9807655|-103.6386287|370510N|1034237W|37.0861735|-103.7101559
196296|Cobert Canyon|Valley|New Mexico|35|Union|059|Travesser Park|10/13/1978|06/17/2023|Official|Board Decision|01/01/1974|365914N|1032901W|36.9872388|-103.4835973|370400N|1033849W|37.0665562|-103.6470468
196312|Jesus Canyon|Valley|New Mexico|35|Union|059|Travesser Park|10/13/1978|02/13/2018||||365902N|1032352W|36.9839896|-103.3978309|370440N|1032945W|37.0778036|-103.4958995
196313|Flathead Canyon|Valley|New Mexico|35|Union|059|Tub Spring|10/13/1978|02/09/2018||||365843N|1031925W|36.9787236|-103.3235848|370340N|1032303W|37.0611495|-103.3843018
196317|Miller Canyon|Valley|New Mexico|35|Union|059|Tub Spring|10/13/1978|02/09/2018||||365832N|1031651W|36.9755976|-103.2808483|370143N|1031918W|37.0284969|-103.3216978
196318|Sheep Pen Canyon|Valley|New Mexico|35|Union|059|Wedding Cake Butte|10/13/1978|03/01/2018||||365829N|1031021W|36.9747115|-103.1725736|370348N|1032211W|37.0633584|-103.3695893
196324|Big Canyon|Valley|New Mexico|35|Union|059|Goodson School|10/13/1978|02/14/2018||||365857N|1030311W|36.9824341|-103.0529317|370023N|1030603W|37.0064141|-103.1008268
196325|Ellmore Canyon|Valley|New Mexico|35|Union|059|Goodson School|10/13/1978|02/14/2018|Official|Board Decision|01/01/1977|365920N|1030157W|36.9888906|-103.0325108|370054N|1030531W|37.0149582|-103.0918104
196375|Davis Mesa|Summit|New Mexico|35|Union|059|Alps Mesa|10/13/1978|08/01/2018||||365844N|1035720W|36.9789496|-103.9555915|||0.0|0.0
196376|North Canyon|Valley|New Mexico|35|Union|059|Goodson School|10/13/1978|02/14/2018||||365919N|1030202W|36.9885098|-103.0338602|370011N|1030406W|37.0029922|-103.0683239
196443|Spring Creek|Stream|Colorado|08|Archuleta|007|Chromo|07/01/1989||Official|Board Decision|01/01/1983|370156N|1065044W|37.0322328|-106.8455919|365838N|1064420W|36.9772344|-106.7389252
196594|Long Creek|Stream|Colorado|08|Las Animas|071|Starkville|08/01/1990|05/11/2018|Official|Board Decision|01/01/1897|370708N|1043608W|37.11885|-104.60233|365818N|1045007W|36.971633|-104.835234
201755|Salt Creek Wash|Stream|New Mexico|35|San Juan|045|Shiprock|10/13/1978|11/17/2010||||365007N|1084447W|36.83538|-108.74647|365826N|1083031W|36.97379|-108.50862
201775|Rio Chamita|Stream|New Mexico|35|Rio Arriba|039|Brazos|11/13/1980|08/14/2015||||365128N|1063522W|36.8577906|-106.5894796|370200N|1064032W|37.0334659|-106.6755249
202654|Pioneer Ditch|Canal|Colorado|08|La Plata|067|La Plata|10/13/1978|||||365950N|1081112W|36.9972224|-108.1867436|||0.0|0.0
202655|Enterprise Ditch|Canal|Colorado|08|La Plata|067|Redmesa|10/13/1978|||||370010N|1081145W|37.0027779|-108.1959108|||0.0|0.0
202657|Cinder Bluffs|Cliff|Colorado|08|La Plata|067|Redmesa|10/13/1978|||||370055N|1080807W|37.0152783|-108.1353524|||0.0|0.0
203012|Twin Rock Ditch|Canal|New Mexico|35|San Juan|045|Mount Nebo|10/13/1978|03/14/2011||||365900N|1075225W|36.9833356|-107.8736763|||0.0|0.0
203014|Mesa Mountains|Range|Colorado|08|La Plata|067|Bondad Hill|10/13/1978|03/07/2025||||370407N|1074726W|37.0686137|-107.790619|||0.0|0.0
203015|Ralston Ditch|Canal|New Mexico|35|San Juan|045|Mount Nebo|10/13/1978|03/14/2011||||365900N|1075201W|36.9833356|-107.8670095|||0.0|0.0
203017|Middle Mesa|Summit|Colorado|08|La Plata|067|Tiffany|10/13/1978|06/08/2020||||370023N|1073322W|37.0063874|-107.5561539|||0.0|0.0
203018|South Pine River Lateral|Canal|Colorado|08|La Plata|067|Tiffany|10/13/1978|||||370120N|1073200W|37.0222268|-107.5333856|||0.0|0.0
203020|Miller Ditch|Canal|Colorado|08|La Plata|067|Allison|10/13/1978|||||370126N|1072732W|37.0238939|-107.4589383|||0.0|0.0
203021|Carracas Rim|Cliff|Colorado|08|Archuleta|007|Carracas|10/13/1978|||||370010N|1072012W|37.0027834|-107.3367121|||0.0|0.0
203523|Stove Ridge|Ridge|New Mexico|35|Rio Arriba|039|Chromo Mountain|10/13/1978|04/03/2020||||365908N|1064419W|36.9855801|-106.7384758|||0.0|0.0
203657|Mesa Ditch|Canal|Colorado|08|Costilla|023|Garcia|10/13/1978|||||370510N|1053022W|37.0861297|-105.5061218|||0.0|0.0
203670|The Little Wall|Ridge|Colorado|08|Las Animas|071|Torres|10/13/1978|06/08/2020||||370048N|1050544W|37.0134035|-105.0954277|||0.0|0.0
203746|Bartlett Mesa|Summit|New Mexico|35|Colfax|007|Raton|10/13/1978|02/14/2020||||365930N|1042605W|36.9917388|-104.4345914|||0.0|0.0
203747|Lake Maloya|Reservoir|New Mexico|35|Colfax|007|Yankee|10/13/1978|09/21/2018||||365920N|1042221W|36.9887971|-104.3725017|||0.0|0.0
203877|Cobert Mesa|Summit|Colorado|08|Las Animas|071|Cobert Mesa North|10/13/1978|11/14/2018|Official|Board Decision|01/01/1974|370031N|1033146W|37.008629|-103.5295738|||0.0|0.0
203878|Jesus Mesa|Summit|Colorado|08|Las Animas|071|Cobert Mesa North|10/13/1978|11/14/2018||||370431N|1033008W|37.0751505|-103.5023034|||0.0|0.0
203882|Lone Mesa|Summit|New Mexico|35|Union|059|Goodson School|10/13/1978|06/20/2019||||365955N|1030201W|36.9985729|-103.0334896|||0.0|0.0
203941|Pump Canyon|Valley|New Mexico|35|San Juan|045|Archuleta|11/13/1980|02/06/2018||||364647N|1074357W|36.7797699|-107.7324341|370257N|1074057W|37.049298|-107.6825418
204831|Bachicha Creek|Stream|Colorado|08|Las Animas|071|Humbar Spring|10/13/1978|05/20/2009|Official|Board Decision|04/08/1975|371813N|1034246W|37.3036294|-103.7127308|365929N|1035209W|36.9914119|-103.8691301
204840|Abeyta Canyon|Valley|Colorado|08|Archuleta|007|Edith|10/13/1978|02/14/2018|Official|Board Decision|01/01/1984|370024N|1065341W|37.0068022|-106.8947887|365745N|1064847W|36.9625974|-106.813079
205015|Continental Divide|Ridge|Colorado|08|Grand|049|Independence Pass|10/13/1978|03/05/2026||||390001N|1063550W|39.00027|-106.597254|||0.0|0.0
885454|Arroyo Alamito|Stream|New Mexico|35|Sandoval|043|Ojito Spring|11/13/1980|||||353625N|1065741W|35.6069729|-106.9614289|354024N|1070125W|35.6733597|-107.0236526
885455|Arroyo Alamo|Stream|New Mexico|35|Sandoval|043|Ojito Spring|11/13/1980|||||353526N|1065724W|35.5905846|-106.9567066|353923N|1070222W|35.6564158|-107.0394862
885460|Arroyo Corrales|Stream|New Mexico|35|Sandoval|043|Ojito Spring|11/13/1980|||||353415N|1065754W|35.5708333|-106.965|353335N|1070000W|35.5597222|-107.0
885461|Arroyo Corrales Tierra|Stream|New Mexico|35|Sandoval|043|Cabezon Peak|11/13/1980|||||353336N|1070000W|35.56|-107.0|353331N|1070141W|35.5586111|-107.0280556
885463|Arroyo Tinaja|Stream|New Mexico|35|McKinley|031|El Dado|11/13/1980|||||353139N|1073542W|35.5275275|-107.5950543|353037N|1074015W|35.5103057|-107.67089
885465|Broad Canyon|Valley|New Mexico|35|Doña Ana|013|Selden Canyon|11/13/1980|08/22/2024||||323215N|1065916W|32.5374348|-106.9877327|323220N|1070842W|32.5388417|-107.1449423
885466|Burned Timber Canyon|Valley|New Mexico|35|McKinley|031|Horsehead Canyon NW|11/13/1980|04/01/2020||||351257N|1083802W|35.2157803|-108.6339442|351212N|1083240W|35.203386|-108.5445471
885467|Cañada de el Medio|Valley|New Mexico|35|Socorro|053|Rayo Hills|11/13/1980|09/15/2024||||342119N|1062837W|34.3552572|-106.4769102|341948N|1063107W|34.3299141|-106.5185973
885469|Cañada de los Canoncitos|Stream|New Mexico|35|Sandoval|043|San Felipe Mesa|11/13/1980|09/21/2024||||351512N|1065957W|35.2533728|-106.9992027|351636N|1070717W|35.2767049|-107.1214294
885471|Cañada del Camino|Stream|New Mexico|35|McKinley|031|Piedra De La Aguila|11/13/1980|09/10/2015||||353523N|1074433W|35.589748|-107.7425578|353010N|1074919W|35.502785|-107.8219512
885473|Cañada Colorada|Stream|New Mexico|35|Socorro|053|Abeytas|11/13/1980|||||342616N|1065210W|34.4378418|-106.8694724|342511N|1070032W|34.4197857|-107.0089211
885474|Cañada Colorado|Stream|New Mexico|35|Socorro|053|Ladron Peak|11/13/1980|||||342512N|1070034W|34.4200635|-107.0094767|342616N|1065210W|34.4378418|-106.8694724
885476|Cañada Sanchez|Stream|New Mexico|35|Rio Arriba|039|Las Nutrias|11/13/1980|||||363001N|1063438W|36.500294|-106.5772566|363141N|1063429W|36.5280556|-106.5747222
885477|Cañon Bestias|Valley|New Mexico|35|Harding|021|La Cinta Canyon|11/13/1980|08/30/2024||||354921N|1041253W|35.8225973|-104.2147778|354833N|1041706W|35.8090885|-104.2850752
885478|Cañoncito|Valley|New Mexico|35|Sandoval|043|Canada Calladita|11/13/1980|||||353807N|1071532W|35.6353044|-107.2589344|353543N|1071610W|35.5953055|-107.2694906
885479|Dead Mans Wash|Stream|New Mexico|35|San Juan|045|Sulphur Spring|11/13/1980|03/10/2025||||364454N|1083750W|36.7483331|-108.6306412|363044N|1085748W|36.5122238|-108.9634278
885482|Gap Draw|Valley|New Mexico|35|Luna|029|Bisbee Hills|11/13/1980|11/14/2024||||320014N|1075640W|32.003983|-107.9444774|315535N|1080503W|31.926305|-108.084183
885484|Hay Draw|Valley|New Mexico|35|Otero|035|Lost River|11/13/1980|08/29/2024||||325703N|1060853W|32.9507909|-106.1481031|325921N|1060236W|32.9891291|-106.0434188
885487|Houghton Lateral|Canal|New Mexico|35|Doña Ana|013|San Miguel|11/13/1980|||||321437N|1064426W|32.2437066|-106.7405573|||0.0|0.0
885488|La Cañada de la Lena|Stream|New Mexico|35|Sandoval|043|Guadalupe|11/13/1980|05/01/2026||||353608N|1071029W|35.6022501|-107.1747665|354014N|1071043W|35.6705814|-107.1786551
885489|La Cañada Santiago|Valley|New Mexico|35|Sandoval|043|Guadalupe|11/13/1980|||||353725N|1070815W|35.6236385|-107.1375434|354100N|1071037W|35.6833588|-107.1769884
885490|Lee Canyon|Valley|New Mexico|35|Mora|033|Canon Las Cuevas|11/13/1980|||||355936N|1042504W|35.9933679|-104.4177607|360216N|1042642W|36.0378119|-104.4449835
885492|Many Devils Wash|Stream|New Mexico|35|San Juan|045|Shiprock|11/13/1980|||||364552N|1084039W|36.7644436|-108.677587|364055N|1084333W|36.6819444|-108.7259211
885494|Mesteno Draw|Valley|New Mexico|35|Torrance|057|Mountainair|11/13/1980|||||343704N|1061214W|34.6178392|-106.2039061|343603N|1061500W|34.6008333|-106.25
885495|Arroyo Monte Belen|Stream|New Mexico|35|Socorro|053|Belen NW|11/13/1980|05/01/2015||||343735N|1065443W|34.6264482|-106.9119746|343918N|1070054W|34.655058|-107.0150327
885501|Manueles Creek|Stream|New Mexico|35|Mora|033|Ocate|11/13/1980|||||361247N|1050412W|36.2130915|-105.0700059|361507N|1050735W|36.2519793|-105.1263963
885502|Ocate Creek|Stream|New Mexico|35|Colfax|007|Agua Fria Peak|11/13/1980|||||361507N|1050733W|36.2519444|-105.1258333|361727N|1051043W|36.2908333|-105.1786111
885503|Pino Creek|Stream|New Mexico|35|San Miguel|047|Mesita Del Gato|11/13/1980|||||351425N|1042933W|35.2403299|-104.492484|351409N|1043944W|35.235885|-104.6622108
885504|Provinger Canyon|Valley|New Mexico|35|Luna|029|Dwyer SE|11/13/1980|08/22/2024||||323128N|1074606W|32.5245305|-107.7683726|323157N|1074342W|32.5324355|-107.7282323
885508|Rim Rock|Ridge|New Mexico|35|Hidalgo|023|Goat Camp Spring|11/13/1980|09/07/2023||||324612N|1090013W|32.7700805|-109.0036626|||0.0|0.0
885510|Rocky Draw|Valley|New Mexico|35|Chaves|005|Diamond A Ranch|07/12/2023|07/12/2023||||331824N|1045105W|33.3067652|-104.8513639|331718N|1045404W|33.2884316|-104.9010868
885512|Sabinata Flat Arroyo|Stream|New Mexico|35|Otero|035|Sabinata Flat|11/13/1980|||||330107N|1055904W|33.0186969|-105.9844347|330242N|1055307W|33.045|-105.8852778
885514|Techado Draw|Valley|New Mexico|35|Cibola|006|Veteado Mountain|11/13/1980|08/22/2024||||343658N|1082012W|34.6160876|-108.3366657|343411N|1082421W|34.5697284|-108.4057085
885515|Arroyo Tinaja|Stream|New Mexico|35|McKinley|031|El Dado|11/13/1980|||||353156N|1073453W|35.5322496|-107.5814427|353007N|1074247W|35.5019725|-107.7131135
885516|Torreon Draw|Valley|New Mexico|35|Torrance|057|Mountainair NE|11/13/1980|||||344219N|1060659W|34.7053384|-106.1164063|344229N|1060732W|34.708116|-106.1255732
885519|West Dog Canyon|Valley|New Mexico|35|Otero|035|Cienega School|08/31/1992|09/29/2023|Official|Board Decision|01/01/1976|320535N|1050127W|32.0930493|-105.0240856|315749N|1045127W|31.9635475|-104.8574796
885520|Monument Canyon|Valley|New Mexico|35|Chaves|005|Indian Bluff|11/13/1980|07/08/2023||||330536N|1044747W|33.0932208|-104.7964134|331102N|1051705W|33.1839144|-105.2847813
885522|A A A Tank|Reservoir|New Mexico|35|Lincoln|027|Bull Gap|11/13/1980|10/29/2018||||333132N|1060627W|33.5255543|-106.1075868|||0.0|0.0
885523|A A A Tank|Reservoir|New Mexico|35|Lincoln|027|Bull Gap SW|11/13/1980|10/29/2018||||333628N|1061248W|33.6078623|-106.2133958|||0.0|0.0
885526|AAA Tank|Reservoir|New Mexico|35|Eddy|015|Bond Draw|11/13/1980|05/30/2023||||321043N|1041456W|32.1786543|-104.2489615|||0.0|0.0
885527|AAA Tank|Reservoir|New Mexico|35|Cibola|006|Broom Mountain|11/13/1980|02/20/2019||||343920N|1073613W|34.6554766|-107.6035194|||0.0|0.0
885528|AAA Tank|Reservoir|New Mexico|35|Otero|035|Shiloh Hills SE|11/13/1980|10/29/2018||||320057N|1052122W|32.015808|-105.3561768|||0.0|0.0
885530|Abbott Creek|Stream|New Mexico|35|Union|059|Garcia Creek|11/13/1980|||||361441N|1033146W|36.2447532|-103.5293988|361455N|1033705W|36.2486111|-103.6180556
885533|Aberdeen Draw|Valley|New Mexico|35|Hidalgo|023|Lordsburg|11/13/1980|08/22/2024||||321754N|1084218W|32.2983757|-108.7048737|321728N|1084458W|32.291224|-108.7494565
885534|Aberdeen Peak|Summit|New Mexico|35|Hidalgo|023|Gary|11/13/1980|03/26/2024||||321735N|1084509W|32.2931334|-108.7525679|||0.0|0.0
885535|Abeyta Arroyo|Stream|New Mexico|35|McKinley|031|El Dado|11/13/1980|||||353459N|1073203W|35.5830817|-107.5342187|353421N|1073428W|35.5725|-107.5744444
885537|Able Seep|Spring|New Mexico|35|Hidalgo|023|Swallow Fork Peak|11/13/1980|04/19/2011||||320840N|1084537W|32.1444342|-108.76024|||0.0|0.0
885538|Abra de los Cerros|Valley|New Mexico|35|Sandoval|043|Guadalupe|11/13/1980|01/28/2020||||353332N|1070928W|35.558866|-107.1578514|353543N|1070634W|35.5951404|-107.1093207
885540|Abran Spring|Spring|New Mexico|35|Cibola|006|Cerro Del Oro|11/13/1980|04/19/2011||||344013N|1072735W|34.6703925|-107.4597682|||0.0|0.0
885542|Abundant Pit Tank|Reservoir|New Mexico|35|Sandoval|043|Mule Dam|11/13/1980|02/12/2019||||360215N|1072315W|36.0376375|-107.3875373|||0.0|0.0
885543|Acequia Madre|Canal|New Mexico|35|Taos|055|Costilla|11/13/1980|||||365759N|1053113W|36.9664112|-105.5202867|||0.0|0.0
885544|Achenback Canyon|Valley|New Mexico|35|Doña Ana|013|Organ Peak|11/13/1980|08/22/2024||||321617N|1063605W|32.2713221|-106.6012667|321725N|1063456W|32.2902486|-106.5822399
885545|Achenback Tank|Reservoir|New Mexico|35|Doña Ana|013|Organ Peak|11/13/1980|05/30/2023||||321706N|1063506W|32.2849649|-106.5849499|||0.0|0.0
885546|Acoma Canyon|Valley|New Mexico|35|Cibola|006|Crow Point|11/13/1980|08/10/2018||||345314N|1073801W|34.8871285|-107.6336169|344854N|1074356W|34.8151384|-107.7321748
885547|Acoma Purchase|Civil|New Mexico|35|Cibola|006|Blue Mesa|11/13/1980|||||344602N|1074116W|34.7672714|-107.6878283|||0.0|0.0
885548|Acoma Springs|Spring|New Mexico|35|Cibola|006|Acoma Pueblo|11/13/1980|04/19/2011||||345558N|1073617W|34.9327244|-107.6048337|||0.0|0.0
885549|Acoma Village|Populated Place|New Mexico|35|Cibola|006|Acoma Pueblo|11/13/1980|06/07/2022||||345355N|1073513W|34.8986574|-107.5869935|||0.0|0.0
885554|Adams Creek|Stream|New Mexico|35|Grant|017|Walker Canyon|11/13/1980|||||325112N|1085023W|32.8534048|-108.8397808|325118N|1085216W|32.855|-108.8711111
885556|Adams Tank|Reservoir|New Mexico|35|Chaves|005|Culp Ranch|11/13/1980|05/31/2023||||331944N|1035855W|33.328937|-103.9820359|||0.0|0.0
885560|Addison Tank|Reservoir|New Mexico|35|Torrance|057|Round Top|11/13/1980|10/29/2018||||342535N|1060618W|34.4265243|-106.1050327|||0.0|0.0
885562|Mount Aden|Summit|New Mexico|35|Doña Ana|013|Mount Aden|04/10/2024|08/22/2024||||320830N|1070738W|32.1416067|-107.1272565|||0.0|0.0
